Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Acid,Acid SMILES,Acid Conc (M),Amine,Amine SMILES,Amine Conc (M),Product,Product SMILES,Catalyst 1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand 1,Ligand1 SMILES,Ligand1 Conc (M),Catalyst 2,Catalyst2 SMILES,Catalyst2 Conc (M),Base/Acid,Base/Acid SMILES,Base/Acid Conc (M),Reductant/Oxidant,Reductant/Oxidant SMILES,Reductant/Oxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,number,Output Value
zz-19,96,25,30 W blue LED,zz191021,B,4,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,COPPER(I) BROMIDE,[Cu+].[Br-],0.02,NEOCUPROINE,Cc1ccc2ccc3ccc(C)nc3c2n1,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,26,0
zz-19,96,25,30 W blue LED,zz191021,C,4,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,NEOCUPROINE,Cc1ccc2ccc3ccc(C)nc3c2n1,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,27,0
zz-19,96,25,30 W blue LED,zz191021,D,4,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,NEOCUPROINE,Cc1ccc2ccc3ccc(C)nc3c2n1,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,28,0
zz-19,96,25,30 W blue LED,zz191021,E,4,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,NEOCUPROINE,Cc1ccc2ccc3ccc(C)nc3c2n1,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,29,0
zz-19,96,25,30 W blue LED,zz191021,F,4,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,NEOCUPROINE,Cc1ccc2ccc3ccc(C)nc3c2n1,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,30,0
zz-19,96,25,30 W blue LED,zz191021,G,4,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,NEOCUPROINE,Cc1ccc2ccc3ccc(C)nc3c2n1,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,31,0
zz-19,96,25,30 W blue LED,zz191021,H,4,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,NEOCUPROINE,Cc1ccc2ccc3ccc(C)nc3c2n1,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,32,0
zz-19,96,25,30 W blue LED,zz191021,A,5,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,COPPER(I) BROMIDE,[Cu+].[Br-],0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,33,1.857832009
zz-19,96,25,30 W blue LED,zz191021,B,5,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,COPPER(I) BROMIDE,[Cu+].[Br-],0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,34,0.731933409
zz-19,96,25,30 W blue LED,zz191021,C,5,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,35,0.473609535
zz-19,96,25,30 W blue LED,zz191021,D,5,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,36,2.148789255
zz-19,96,25,30 W blue LED,zz191021,E,5,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,37,0
zz-19,96,25,30 W blue LED,zz191021,F,5,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,38,0
zz-19,96,25,30 W blue LED,zz191021,G,5,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,39,0
zz-19,96,25,30 W blue LED,zz191021,H,5,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,40,0
zz-19,96,25,30 W blue LED,zz191021,A,6,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,COPPER(I) BROMIDE,[Cu+].[Br-],0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,41,0
zz-19,96,25,30 W blue LED,zz191021,B,6,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,COPPER(I) BROMIDE,[Cu+].[Br-],0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,42,0
zz-19,96,25,30 W blue LED,zz191021,C,6,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,43,0
zz-19,96,25,30 W blue LED,zz191021,D,6,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,44,0
zz-19,96,25,30 W blue LED,zz191021,E,6,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,45,0
zz-19,96,25,30 W blue LED,zz191021,F,6,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,46,0
zz-19,96,25,30 W blue LED,zz191021,G,6,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,47,0
zz-19,96,25,30 W blue LED,zz191021,H,6,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,TRIPHENYLPHOSPHINE,c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.03,,,,CESIUM CARBONATE,[Cs+].[Cs+].[O-]C([O-])=O,0.2,,,,,,,DMF,,,,UPLC-MS,48,0
zz-19,96,25,30 W blue LED,zz191021,A,7,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,COPPER(I) BROMIDE,[Cu+].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,,,,ZINC,[Zn],0.2,,,,DMF,,,,UPLC-MS,49,4.386019675
zz-19,96,25,30 W blue LED,zz191021,B,7,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,COPPER(I) BROMIDE,[Cu+].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,,,,ZINC,[Zn],0.2,,,,DMF,,,,UPLC-MS,50,8.301929625
zz-19,96,25,30 W blue LED,zz191021,C,7,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,,,,ZINC,[Zn],0.2,,,,DMF,,,,UPLC-MS,51,7.326995838
zz-19,96,25,30 W blue LED,zz191021,D,7,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,,,,ZINC,[Zn],0.2,,,,DMF,,,,UPLC-MS,52,15.36246689
zz-19,96,25,30 W blue LED,zz191021,E,7,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,BENZYLTRIETHYLAMMONIUM CHLORIDE,[Cl-].CC[N+](CC)(CC)Cc1ccccc1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,,,,ZINC,[Zn],0.2,,,,DMF,,,,UPLC-MS,53,0
